STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5792;20180605;   10;  13.5;   4.0;    3;   0.0;   4;    4.050; 255;  -999;   7.3;  710.55;    3.7;   91.33;    7.8;    2.2;-999;eor
       5792;20180606;   10;  10.9;   4.0;    3;   6.0;   4;    6.250; 245;   7.2;   6.8;  712.31;    4.3;   81.38;    6.9;    2.8;-999;eor
       5792;20180607;   10;  10.1;   3.4;    3;   0.1;   4;    1.300; 240;   7.9;   7.4;  713.79;    4.5;   87.21;    7.0;    2.8;-999;eor
       5792;20180608;   10;  16.0;   4.9;    3;   0.0;   0;    7.067; 235;   7.8;   7.1;  711.92;    4.3;   85.25;    6.5;    2.6;-999;eor
       5792;20180609;   10;  14.9;   3.2;    3;  12.3;   4;    5.983; 225;   5.6;   7.5;  712.32;    4.4;   88.79;    7.9;    2.1;-999;eor
       5792;20180610;   10;  11.2;   5.1;    3;   1.7;   4;    4.583; 215;   7.3;   7.9;  713.38;    4.6;   92.83;    7.1;    3.0;-999;eor
       5792;20180611;   10;  22.2;   7.1;    3;   2.4;   4;    8.050; 205;   5.8;   7.8;  712.21;    5.9;   84.17;    8.4;    3.8;-999;eor
       5792;20180612;   10;  20.2;   5.8;    3;  22.7;   4;    4.650; 200;   7.0;   7.2;  708.46;    3.4;   91.88;    6.8;    0.7;-999;eor
       5792;20180613;   10;  10.4;   3.6;    3;  16.9;   4;    0.000; 195;   8.0;   5.8;  706.74;   -0.5;   98.29;    1.3;   -3.1;-999;eor
       5792;20180614;   10;   9.8;   3.3;    3;   0.0;   4;   12.900; 195;  -999;   4.4;  709.52;   -1.1;   77.79;    2.1;   -4.9;-999;eor
       5792;20180615;   10;   9.9;   3.3;    3;   0.0;   0;   12.650; 190;   3.0;   3.5;  711.57;    0.4;   55.33;    4.2;   -5.2;-999;eor
       5792;20180616;   10;   9.0;   3.1;    3;   0.0;   0;   10.083; 180;   4.6;   4.5;  712.66;    2.2;   62.13;    5.9;    0.5;-999;eor
       5792;20180617;   10;  10.9;   3.2;    3;  16.1;   4;    1.800; 180;   7.5;   6.2;  714.54;    1.7;   89.08;    4.8;   -0.8;-999;eor
       5792;20180618;   10;  11.1;   3.3;    3;   0.5;   4;    0.867; 175;   8.0;   6.5;  716.85;    1.1;   98.21;    2.3;   -0.2;-999;eor
       5792;20180619;   10;   8.9;   3.6;    3;   0.0;   4;    6.100; 170;   6.0;   6.4;  719.62;    3.0;   85.75;    5.5;   -0.2;-999;eor
       5792;20180620;   10;   7.9;   3.0;    3;   0.0;   0;   11.483; 160;   2.9;   6.9;  719.75;    7.3;   67.13;   10.9;    5.2;-999;eor
       5792;20180621;   10;  13.1;   5.5;    3;  17.1;   4;    4.550; 155;   5.8;   7.9;  716.25;    5.2;   88.88;    9.4;    1.2;-999;eor
       5792;20180622;   10;  16.9;   6.8;    3;   0.1;   4;    3.017; 150;   7.9;   4.6;  712.97;   -3.5;   96.75;    1.5;   -5.9;-999;eor
       5792;20180623;   10;  12.6;   5.1;    3;   0.2;   4;    6.583; 150;   7.3;   4.3;  713.89;   -3.6;   91.75;   -0.6;   -6.9;-999;eor
       5792;20180624;   10;  10.6;   4.2;    3;   5.1;   4;    3.767; 150;   7.9;   5.3;  712.87;   -1.6;   97.21;    0.2;   -3.8;-999;eor
       5792;20180625;   10;  11.5;   3.8;    3;   2.5;   4;    1.467; 150;   7.9;   5.1;  713.43;   -2.1;   97.67;   -0.8;   -4.0;-999;eor
       5792;20180626;   10;   6.9;   2.9;    3;   0.0;   4;    4.083; 150;   6.5;   5.4;  715.41;   -1.4;   96.88;    0.2;   -4.4;-999;eor
       5792;20180627;   10;  12.0;   3.4;    3;   6.8;   4;    0.833; 145;   7.8;   5.3;  714.18;   -1.6;   97.42;   -0.1;   -3.6;-999;eor
       5792;20180628;   10;  12.9;   3.7;    3;  22.8;   4;    0.000; 147;   7.9;   5.7;  711.75;   -0.9;   98.21;    0.7;   -3.2;-999;eor
       5792;20180629;   10;  11.9;   4.5;    3;   0.0;   4;    2.050; 140;   6.6;   7.5;  712.99;    3.2;   97.25;    5.9;    0.2;-999;eor
       5792;20180630;   10;  10.0;   3.4;    3;   0.0;   4;    9.900; 135;   3.7;   7.5;  713.82;    5.0;   85.17;    7.6;    3.3;-999;eor
       5792;20180701;   10;  15.1;   6.8;    3;   0.0;   4;    2.650; 130;   6.6;   8.2;  713.60;    4.7;   95.42;    6.0;    2.8;-999;eor
       5792;20180702;   10;  19.2;   7.0;    3;   0.0;   4;    6.083; 125;  -999;   8.6;  714.42;    6.4;   88.46;    7.9;    4.7;-999;eor
       5792;20180703;   10;  13.4;   5.0;    3;   6.8;   4;    1.333; 115;   7.8;   8.2;  715.75;    5.1;   93.50;    7.3;    3.0;-999;eor
       5792;20180704;   10;  12.2;   4.9;    3;   1.1;   4;    5.683; 115;   6.2;   7.0;  715.93;    3.8;   87.63;    6.6;    2.0;-999;eor
       5792;20180705;   10;  12.9;   4.9;    3;  23.8;   4;    1.933; 110;   7.6;   6.8;  713.74;    3.7;   85.75;    6.8;    0.7;-999;eor
       5792;20180706;   10;  13.5;   6.0;    3;  18.6;   4;    0.000; 100;   8.0;   6.7;  714.31;    1.3;   99.38;    2.2;    0.1;-999;eor
       5792;20180707;   10;   9.7;   3.8;    3;   2.2;   4;    1.450;  95;   7.9;   6.6;  717.26;    1.2;   98.88;    3.0;   -0.1;-999;eor
       5792;20180708;   10;   9.7;   3.9;    3;   0.1;   4;    0.333;  90;   7.8;   6.8;  717.32;    1.7;   98.42;    4.0;   -0.3;-999;eor
       5792;20180709;   10;   9.1;   3.4;    3;   0.0;   0;    5.667;  85;   7.5;   6.8;  716.29;    2.1;   95.13;    5.9;   -0.8;-999;eor
       5792;20180710;   10;  18.1;   6.7;    3;   5.5;   4;    1.167;  80;   7.6;   6.7;  712.60;    1.6;   97.42;    3.5;    0.0;-999;eor
       5792;20180711;   10;  19.1;   6.8;    3;   0.0;   4;    0.933;  75;   7.5;   6.0;  710.67;   -0.2;   99.17;    0.8;   -2.8;-999;eor
       5792;20180712;   10;  18.9;   7.0;    3;   0.0;   0;   11.400;  70;   2.7;   5.2;  713.51;    1.5;   76.00;    5.3;   -2.0;-999;eor
       5792;20180713;   10;  13.4;   3.5;    3;   0.1;   4;    7.633;  65;   4.1;   6.4;  716.65;    2.6;   87.29;    5.7;   -0.2;-999;eor
       5792;20180714;   10;  12.7;   4.1;    3;  10.1;   4;    3.183;  60;   7.3;   7.5;  717.12;    3.9;   92.17;    5.8;    2.1;-999;eor
       5792;20180715;   10;  12.6;   3.8;    3;   1.6;   4;    3.417;  55;   7.6;   7.0;  714.92;    3.4;   89.92;    7.0;    0.8;-999;eor
       5792;20180716;   10;  14.3;   5.3;    3;   0.2;   4;    3.933;  50;   7.5;   7.1;  712.54;    2.8;   95.38;    5.0;    0.7;-999;eor
       5792;20180717;   10;  13.8;   5.3;    3;   1.3;   4;    3.600;  45;   7.3;   6.7;  714.05;    1.6;   97.54;    2.9;   -0.3;-999;eor
       5792;20180718;   10;  10.3;   3.1;    3;   0.0;   4;    6.717;  40;   6.3;   7.2;  716.07;    3.5;   91.96;    7.0;    1.6;-999;eor
       5792;20180719;   10;   8.8;   3.3;    3;   0.0;   0;    9.250;   0;   3.9;   7.0;  716.12;    5.1;   78.83;    8.5;    2.8;-999;eor
       5792;20180720;   10;   9.6;   3.6;    3;   5.6;   4;    2.983;   0;   7.1;   8.1;  714.91;    5.2;   91.17;    8.0;    3.7;-999;eor
       5792;20180721;   10;  12.7;   5.0;    3;  12.5;   4;    0.150;   0;   7.9;   7.4;  711.41;    2.9;   97.71;    4.6;    1.7;-999;eor
       5792;20180722;   10;  11.0;   4.6;    3;  26.5;   4;    0.000;   0;   8.0;   7.0;  712.08;    2.0;   99.71;    2.9;    0.1;-999;eor
       5792;20180723;   10;   9.0;   3.1;    3;   0.1;   4;    1.833;   0;   6.9;   7.4;  714.85;    2.8;   98.79;    4.3;    1.1;-999;eor
       5792;20180724;   10;  10.8;   3.8;    3;   0.0;   0;   10.433;   0;   3.4;   7.5;  715.55;    5.7;   81.54;    9.2;    2.4;-999;eor
       5792;20180725;   10;  12.2;   2.9;    3;   2.7;   4;    7.783;   0;   5.2;   7.3;  716.29;    5.4;   81.38;    8.1;    3.6;-999;eor
       5792;20180726;   10;   8.0;   2.6;    3;   0.0;   0;    5.433;   0;   5.3;   7.6;  715.95;    5.5;   84.04;    8.1;    3.8;-999;eor
       5792;20180727;   10;  11.7;   3.3;    3;   0.0;   4;    8.900;   0;   3.5;   7.4;  714.91;    6.7;   75.21;    9.4;    4.7;-999;eor
       5792;20180728;   10;  15.8;   4.4;    3;   9.3;   4;    6.983;   0;   5.0;   7.6;  714.57;    6.0;   81.67;    8.9;    3.9;-999;eor
       5792;20180729;   10;  14.0;   4.5;    3;   0.0;   0;    9.950;   0;   6.4;   8.3;  716.80;    6.8;   84.17;   10.0;    2.6;-999;eor
       5792;20180730;   10;   8.8;   3.4;    3;   0.0;   0;   13.733;   0;   3.3;   8.7;  719.16;    8.4;   78.17;   12.1;    5.7;-999;eor
       5792;20180731;   10;   6.3;   3.0;    3;   0.0;   0;   13.633;   0;   2.2;   8.6;  720.23;    9.1;   74.67;   12.4;    7.4;-999;eor
       5792;20180801;   10;  12.2;   4.5;    3;   3.0;   4;    8.717;   0;   3.9;   9.1;  720.75;    8.9;   79.42;   11.2;    6.4;-999;eor
       5792;20180802;   10;  14.3;   4.8;    3;   3.4;   4;    3.600;   0;   7.4;   9.9;  720.98;    7.5;   95.92;    9.0;    6.1;-999;eor
       5792;20180803;   10;  14.1;   5.3;    3;   0.0;   0;    9.833;   0;   4.7;   9.5;  721.11;    8.7;   83.96;   12.6;    5.9;-999;eor
       5792;20180804;   10;   7.6;   2.5;    3;   0.0;   4;    8.767;   0;   3.4;   8.3;  720.38;    8.7;   74.13;   11.6;    7.0;-999;eor
       5792;20180805;   10;   7.5;   2.2;    3;   0.0;   4;    3.283;   0;   6.4;   9.8;  720.22;    7.8;   92.29;   11.3;    6.5;-999;eor
       5792;20180806;   10;  18.6;   3.9;    3;   0.0;   4;    8.767;   0;   7.0;   8.3;  719.25;    9.0;   72.33;   13.0;    6.8;-999;eor
       5792;20180807;   10;  19.4;   4.7;    3;   0.0;   0;    4.800;   0;   6.3;   8.2;  717.65;    8.3;   74.21;   10.3;    6.8;-999;eor
       5792;20180808;   10;  14.2;   5.0;    3;   0.2;   4;    6.583;   0;   6.3;   8.4;  717.55;    7.7;   79.46;   11.6;    5.8;-999;eor
       5792;20180809;   10;  16.8;   6.3;    3;  24.0;   4;   10.167;   0;   5.8;   7.9;  717.41;    8.3;   72.67;   12.6;    5.7;-999;eor
       5792;20180810;   10;  14.4;   4.7;    3;   7.0;   4;    0.417;   0;   7.8;   8.3;  718.50;    4.3;   99.63;    6.3;    2.3;-999;eor
       5792;20180811;   10;  12.0;   6.0;    3;   0.0;   0;    7.800;   0;   6.3;   6.8;  718.40;    2.6;   92.42;    4.9;    0.7;-999;eor
       5792;20180812;   10;  16.4;   6.8;    3;   2.4;   4;    9.050;   0;   4.1;   7.7;  716.81;    6.6;   77.92;   10.4;    3.6;-999;eor
       5792;20180813;   10;  19.2;   6.0;    3;  18.5;   4;    5.783;   0;   4.7;   7.9;  713.38;    5.8;   85.88;    8.8;    2.7;-999;eor
       5792;20180814;   10;  13.0;   4.4;    3;  10.6;   4;    0.317;-999;   8.0;   7.0;  713.30;    1.9;   99.67;    3.3;    0.7;-999;eor
       5792;20180815;   10;   7.5;   2.4;    3;   0.0;   0;    3.000;-999;   6.5;   6.9;  716.61;    2.3;   95.75;    5.2;   -0.2;-999;eor
       5792;20180816;   10;   8.4;   3.2;    3;   0.0;   0;   10.117;   0;   3.3;   6.7;  716.35;    5.3;   74.17;    8.7;    2.1;-999;eor
       5792;20180817;   10;   9.6;   3.3;    3;   0.0;   0;    7.117;   0;   5.0;   7.4;  716.34;    4.9;   85.08;    8.4;    3.2;-999;eor
       5792;20180818;   10;  10.3;   3.5;    3;   9.1;   4;    6.150;   0;   7.5;   8.2;  718.86;    5.8;   89.17;    8.2;    3.3;-999;eor
       5792;20180819;   10;   8.1;   2.7;    3;  12.1;   4;    6.767;   0;   5.2;   8.5;  719.88;    6.5;   87.58;    9.8;    4.1;-999;eor
       5792;20180820;   10;   7.3;   2.0;    3;   0.0;   0;    5.350;   0;   5.6;   8.5;  719.13;    6.2;   90.08;    9.4;    4.4;-999;eor
       5792;20180821;   10;  10.0;   2.8;    3;   0.5;   4;    8.633;   0;   4.8;   8.6;  719.07;    7.1;   85.54;   10.4;    4.6;-999;eor
       5792;20180822;   10;   8.3;   2.8;    3;   3.1;   4;    6.433;   0;   5.9;   8.4;  718.81;    7.6;   80.50;   10.3;    6.3;-999;eor
       5792;20180823;   10;  16.1;   4.0;    3;  20.7;   4;    2.983;   0;   7.7;   8.2;  716.26;    6.1;   86.79;    8.3;    3.0;-999;eor
       5792;20180824;   10;  13.4;   5.2;    3;  11.3;   4;    0.800;   0;   7.9;   7.6;  712.29;    3.2;   98.33;    4.8;    0.7;-999;eor
       5792;20180825;   10;  15.9;   4.8;    3;  12.0;   4;    0.767;   0;   7.9;   5.6;  708.33;   -1.2;   99.21;    1.2;   -4.7;-999;eor
       5792;20180826;   10;  11.8;   3.6;    3;   0.8;   4;    1.750;   8;   6.7;   3.4;  708.79;   -4.9;   82.17;   -1.2;   -7.1;-999;eor
       5792;20180827;   10;  15.8;   6.7;    3;   1.1;   4;    6.317;   4;   6.8;   4.6;  713.80;    2.0;   60.88;    5.0;   -2.7;-999;eor
       5792;20180828;   10;  13.5;   7.0;    3;   0.0;   0;   12.367;   0;   2.3;   5.6;  717.28;    5.8;   63.50;    9.5;    1.6;-999;eor
       5792;20180829;   10;  17.5;   6.1;    3;  17.5;   4;    9.133;   0;   5.9;   6.9;  715.99;    6.5;   71.92;   10.9;    2.7;-999;eor
       5792;20180830;   10;  16.9;   4.6;    3;  14.9;   4;    0.000;   0;   7.8;   7.2;  714.98;    2.2;   99.88;    3.3;    1.3;-999;eor
       5792;20180831;   10;   9.8;   4.1;    3;  41.1;   4;    0.000;   0;   7.7;   6.5;  712.97;    0.8;   99.46;    3.0;   -0.9;-999;eor
       5792;20180901;   10;   8.5;   2.9;    3;   6.3;   4;    0.000;  13;   8.0;   5.8;  713.01;   -0.7;   99.29;   -0.1;   -2.1;-999;eor
       5792;20180902;   10;  14.2;   6.6;    3;   0.0;   4;    4.283;   6;   7.2;   6.2;  712.80;    0.3;   98.96;    1.9;   -1.0;-999;eor
       5792;20180903;   10;   7.1;   3.3;    3;   0.0;   4;    6.350;   0;   4.8;   5.4;  711.19;    0.3;   85.54;    3.4;   -1.1;-999;eor
       5792;20180904;   10;   7.6;   3.1;    3;   0.0;   4;    0.100;   0;   6.6;   6.2;  712.43;    1.0;   94.67;    3.8;   -1.1;-999;eor
       5792;20180905;   10;   9.9;   4.1;    3;   0.0;   0;    8.750;   0;   3.3;   6.7;  714.42;    3.6;   85.17;    7.2;    0.9;-999;eor
       5792;20180906;   10;  10.8;   3.5;    3;   8.5;   4;    7.300;   0;   6.0;   6.5;  711.95;    3.7;   81.58;    7.6;    1.6;-999;eor
       5792;20180907;   10;  11.7;   4.0;    3;   7.7;   4;    0.383;   0;   8.0;   6.5;  711.93;    0.9;   99.71;    2.4;   -0.8;-999;eor
       5792;20180908;   10;  14.4;   7.7;    3;   0.0;   0;   12.900;   0;   2.8;   5.0;  716.05;    2.4;   69.79;    5.8;   -1.2;-999;eor
       5792;20180909;   10;  13.4;   6.6;    3;   0.0;   0;   10.150;   0;   3.8;   5.8;  718.79;    4.0;   70.88;    7.8;    2.1;-999;eor
       5792;20180910;   10;  12.3;   5.1;    3;   0.0;   0;    8.267;   0;  -999;   5.9;  720.28;    3.1;   76.71;    5.7;    1.2;-999;eor
       5792;20180911;   10;  13.1;   6.6;    3;   0.0;   0;   12.683;   0;  -999;   3.9;  722.72;    5.9;   42.83;    9.1;    1.7;-999;eor
       5792;20180912;   10;-999;   4.2;    3;   0.0;   0;   11.433;   0;  -999;   5.2;  721.73;    8.2;   49.54;   11.5;    5.1;-999;eor
       5792;20180913;   10;   8.6;   2.3;    3;  16.1;   4;    3.417;   0;  -999;   7.5;  716.74;    4.7;   88.67;    7.2;    2.2;-999;eor
       5792;20180914;   10;  10.2;   3.2;    3;   0.9;   4;    1.333;   0;  -999;   7.2;  715.32;    2.3;   99.38;    3.6;    0.8;-999;eor
       5792;20180915;   10;  14.7;   5.1;    3;   1.7;   4;    5.833;   0;   6.4;   7.2;  717.63;    2.5;   97.83;    4.3;    0.5;-999;eor
       5792;20180916;   10;  14.1;   6.1;    3;   2.6;   6;   10.050;   0;   4.1;   6.8;  719.06;    4.8;   78.83;    8.4;    3.1;-999;eor
       5792;20180917;   10;   9.1;   4.6;    3;   0.0;   4;    5.700;   0;  -999;  -999;  718.61;    4.7;-999;    7.3;    2.9;-999;eor
       5792;20180918;   10;  11.2;   3.6;    3;   9.5;   4;    3.017;   0;   4.2;   7.1;  717.65;    4.5;   84.21;    7.6;    1.8;-999;eor
       5792;20180919;   10;   6.7;   2.6;    3;   0.0;   4;    4.550;   0;   4.5;   6.7;  718.98;    3.7;   83.79;    7.8;    1.7;-999;eor
       5792;20180920;   10;   9.8;   3.3;    3;   0.0;   0;   12.067;   0;   0.0;   5.7;  718.74;    5.7;   60.92;    8.6;    3.3;-999;eor
       5792;20180921;   10;  15.8;   5.0;    3;  13.1;   4;    8.567;   0;   4.5;   7.0;  715.01;    5.5;   77.63;    9.0;    0.8;-999;eor
       5792;20180922;   10;  32.5;  10.9;    3;   5.2;   4;    5.200;   0;   8.0;   5.4;  714.09;   -0.5;   89.63;    3.9;   -5.4;-999;eor
       5792;20180923;   10;  27.6;  11.0;    3;  12.9;   4;    1.383;   0;   7.6;   8.0;  713.80;    4.7;   93.08;    7.8;   -3.2;-999;eor
       5792;20180924;   10;  12.7;   3.9;    3;   2.8;   4;    3.983;   6;   7.5;   3.2;  715.00;   -7.6;   92.29;   -3.1;  -11.4;-999;eor
       5792;20180925;   10;  10.0;   3.5;    3;   0.0;   4;   12.067;   8;   0.0;   1.2;  719.48;   -5.8;   34.75;    0.1;  -11.4;-999;eor
       5792;20180926;   10;   9.6;   3.2;    3;   0.0;   0;   11.600;   5;   5.5;   1.5;  724.15;    2.8;   19.42;    5.4;   -0.4;-999;eor
       5792;20180927;   10;   9.3;   4.0;    3;   0.0;   0;   12.017;   0;   0.5;   4.1;  722.93;    5.6;   43.92;   10.2;    2.4;-999;eor
       5792;20180928;   10;  11.2;   5.6;    3;   1.7;   4;    9.717;   0;   2.9;   4.3;  716.45;    2.4;   62.08;    5.1;   -1.6;-999;eor
       5792;20180929;   10;  12.0;   3.2;    3;   0.0;   0;   11.683;   0;   6.3;   4.7;  714.77;    1.3;   72.13;    5.0;   -2.4;-999;eor
       5792;20180930;   10;  13.1;   4.2;    3;  14.0;   8;    9.267;   0;   2.9;   5.0;  712.35;    1.2;   75.46;    4.5;   -0.5;-999;eor
       5792;20181001;   10;   9.8;   3.3;    3;  37.1;   8;    0.000;  10;   8.0;   3.9;  705.98;   -5.7;   93.83;   -0.2;   -9.4;-999;eor
       5792;20181002;   10;  16.5;   6.3;    3;   4.1;   7;    5.567;  40;   7.3;   3.5;  709.44;   -6.4;   85.21;   -0.9;  -12.3;-999;eor
       5792;20181003;   10;  16.3;   6.5;    3;   1.1;   8;    0.000;  30;   7.4;   4.5;  714.79;   -3.2;   92.96;   -0.7;   -7.5;-999;eor
       5792;20181004;   10;  10.1;   4.1;    3;   0.0;   0;   11.567;  25;   0.5;   2.6;  717.97;    2.1;   37.13;    5.4;   -2.3;-999;eor
       5792;20181005;   10;  11.2;   5.0;    3;   0.0;   7;   11.017;  15;   1.9;   4.0;  716.85;    4.2;   48.96;    6.2;    2.8;-999;eor
       5792;20181006;   10;  10.0;   3.2;    3;   1.0;   8;    5.767;  12;   7.6;   5.3;  711.97;    2.6;   72.46;    5.4;    0.4;-999;eor
       5792;20181007;   10;  10.0;   2.4;    3;   0.0;   8;    0.067;  10;   7.0;   5.8;  710.86;   -0.1;   96.04;    0.9;   -0.8;-999;eor
       5792;20181008;   10;   7.3;   3.0;    3;   0.0;   0;   11.217;   8;   0.1;   5.6;  714.70;    2.6;   75.50;    5.2;   -0.2;-999;eor
       5792;20181009;   10;   7.0;   3.1;    3;   0.0;   0;   11.183;   8;   1.3;   5.0;  716.64;    3.0;   65.50;    5.2;    1.4;-999;eor
       5792;20181010;   10;  25.9;   8.0;    3;   0.0;   0;   11.150;   8;   0.0;   4.4;  714.83;    1.7;   63.92;    3.5;   -0.4;-999;eor
       5792;20181011;   10;  22.6;  10.6;    3;   0.0;   7;    8.100;   5;   3.2;   4.9;  713.63;    1.3;   72.04;    3.4;   -1.3;-999;eor
       5792;20181012;   10;  13.1;   4.1;    3;   0.0;   0;   10.800;   3;   1.6;   5.7;  719.10;    2.2;   79.75;    4.1;    0.2;-999;eor
       5792;20181013;   10;  12.4;   5.8;    3;   0.0;   0;   11.000;   3;   0.0;   4.9;  717.78;    2.8;   65.75;    5.0;    1.6;-999;eor
       5792;20181014;   10;  19.2;   9.6;    3;   0.0;   0;   10.900;   3;   0.4;   3.4;  712.66;    1.0;   53.04;    2.6;   -1.4;-999;eor
       5792;20181015;   10;  18.6;   8.9;    3;   0.0;   0;   10.133;   0;   0.4;   4.3;  711.48;   -1.0;   75.21;    0.9;   -2.3;-999;eor
       5792;20181016;   10;  10.0;   3.5;    3;   0.0;   0;   10.233;   0;   0.8;   4.5;  713.69;   -0.6;   76.29;    2.1;   -2.3;-999;eor
       5792;20181017;   10;   7.8;   3.4;    3;   0.0;   0;   10.367;   0;   0.0;   4.5;  713.52;    0.7;   70.17;    3.5;   -1.3;-999;eor
       5792;20181018;   10;   8.0;   2.2;    3;   0.0;   0;    9.667;   0;   6.6;   4.0;  713.22;    1.2;   60.88;    4.4;   -0.6;-999;eor
       5792;20181019;   10;   9.6;   3.3;    3;   0.0;   0;   10.567;   0;   2.7;   2.9;  714.65;    1.7;   42.38;    4.4;   -1.4;-999;eor
       5792;20181020;   10;  10.6;   5.3;    3;   0.0;   0;   10.650;   0;   1.6;   2.6;  717.26;   -0.7;   46.08;    2.4;   -2.5;-999;eor
       5792;20181021;   10;  12.1;   4.7;    3;   0.0;   7;    5.317;   0;   3.5;   1.1;  714.61;   -3.3;   22.92;   -0.9;   -4.8;-999;eor
       5792;20181022;   10;  10.8;   3.3;    3;   0.0;   7;   10.533;   0;   1.5;   1.9;  714.67;   -2.3;   38.21;    0.0;   -5.0;-999;eor
       5792;20181023;   10;  23.3;   6.2;    3;   0.7;   8;    7.000;   0;   6.6;   3.0;  715.12;   -2.7;   59.08;    0.0;   -6.9;-999;eor
       5792;20181024;   10;  22.5;   7.7;    3;   7.6;   8;    0.000;   0;   8.0;   5.5;  712.95;   -1.4;   98.83;   -0.1;   -2.7;-999;eor
       5792;20181025;   10;  16.0;   6.5;    3;   0.0;   0;   10.367;   2;   2.7;   4.1;  711.95;   -3.2;   83.42;   -1.0;   -6.7;-999;eor
       5792;20181026;   10;  17.7;   8.9;    3;   0.4;   7;    9.917;   0;   4.1;   3.3;  706.14;   -1.2;   58.63;    0.9;   -3.7;-999;eor
       5792;20181027;   10;  18.8;   6.6;    3;   7.0;   7;    0.000;   1;   7.6;   3.9;  698.05;   -5.2;   94.00;   -2.2;   -7.2;-999;eor
       5792;20181028;   10;  22.0;   9.8;    3;   0.1;   7;    0.750;  11;   7.1;   4.8;  696.27;   -2.6;   94.96;   -1.3;   -4.8;-999;eor
       5792;20181029;   10;  35.4;  14.0;    3;   6.1;   8;    1.283;  11;   7.3;   5.0;  693.76;   -2.3;   95.67;   -0.3;   -5.3;-999;eor
       5792;20181030;   10;  36.5;  13.7;    3;   0.2;   7;    0.750;   8;   6.2;   3.4;  694.00;   -6.8;   92.75;   -5.4;   -8.5;-999;eor
       5792;20181031;   10;  19.6;   8.7;    3;   0.0;   4;    3.067;   8;   6.9;   3.4;  707.21;   -5.2;   81.92;   -1.3;   -8.5;-999;eor
       5792;20181101;   10;  33.4;  10.1;    3;   0.0;   7;    3.300;   8;   5.8;   3.8;  706.94;   -4.0;   84.04;   -1.7;   -5.8;-999;eor
       5792;20181102;   10;  11.7;   5.4;    3;   0.6;   7;    1.900;   7;   7.8;   4.2;  711.03;   -3.8;   90.50;    0.5;   -5.7;-999;eor
       5792;20181103;   10;  15.7;   7.6;    3;   0.0;   0;    9.733;   7;   4.3;   4.7;  714.14;   -1.3;   85.42;    0.6;   -2.6;-999;eor
       5792;20181104;   10;  13.7;   7.0;    3;   0.0;   0;    4.067;   6;   8.0;   4.9;  711.38;    0.0;   80.50;    1.5;   -1.8;-999;eor
       5792;20181105;   10;  24.9;   8.5;    3;   0.0;   0;    5.417;   4;   4.6;   4.7;  707.16;   -1.5;   85.75;    1.1;   -3.0;-999;eor
       5792;20181106;   10;  27.2;  14.4;    3;   0.0;   0;    4.517;   4;   6.7;   4.5;  706.48;   -1.6;   82.33;   -0.2;   -3.3;-999;eor
       5792;20181107;   10;  22.8;   9.3;    3;   0.6;   7;    8.517;   4;   5.4;   4.3;  707.56;   -2.5;   84.75;   -0.8;   -4.0;-999;eor
       5792;20181108;   10;  17.0;   6.4;    3;   0.0;   7;    5.200;   5;   5.9;   4.3;  710.71;   -3.0;   88.21;   -1.7;   -3.7;-999;eor
       5792;20181109;   10;  16.7;   6.7;    3;   0.0;   0;    0.100;   5;   6.3;   3.7;  709.21;   -1.7;   68.17;   -0.4;   -3.2;-999;eor
       5792;20181110;   10;  23.7;  10.7;    3;   0.0;   0;    9.250;   5;   0.6;   3.7;  706.08;   -2.1;   70.21;    0.0;   -3.3;-999;eor
       5792;20181111;   10;  22.1;  11.0;    3;   0.0;   0;    7.333;   4;   4.0;   4.0;  708.88;   -1.3;   72.17;    1.6;   -3.5;-999;eor
       5792;20181112;   10;  18.0;   9.0;    3;   0.0;   0;    8.283;   4;   2.1;   4.0;  714.57;    2.1;   56.21;    5.1;    0.0;-999;eor
       5792;20181113;   10;  15.8;   6.8;    3;   0.1;   7;    5.850;   3;   7.5;   4.4;  716.99;   -1.1;   78.75;    1.9;   -5.6;-999;eor
       5792;20181114;   10;  18.5;   5.8;    3;   0.0;   0;    9.383;   3;   2.6;   1.2;  717.59;   -0.6;   26.33;    3.9;   -7.1;-999;eor
       5792;20181115;   10;   8.2;   3.2;    3;   0.0;   0;    9.033;   0;   6.5;   1.3;  715.86;    1.7;   19.13;    5.5;   -1.0;-999;eor
       5792;20181116;   10;  12.3;   4.3;    3;   0.0;   0;    9.300;   0;   0.0;   1.0;  713.15;   -2.9;   18.71;   -0.8;   -6.1;-999;eor
       5792;20181117;   10;  15.2;   7.0;    3;   0.0;   0;    9.167;   0;   0.0;   1.3;  708.87;   -8.0;   40.04;   -6.0;  -10.1;-999;eor
       5792;20181118;   10;  13.0;   5.0;    3;   0.6;   7;    9.183;   0;   1.8;   1.7;  704.17;   -9.6;   60.33;   -6.1;  -13.1;-999;eor
       5792;20181119;   10;  18.2;   8.3;    3;   1.1;   7;    1.800;   2;   7.3;   1.9;  693.95;  -13.7;   87.67;  -12.5;  -14.3;-999;eor
       5792;20181120;   10;  17.4;   6.2;    3;   0.0;   0;    8.117;   3;   2.8;   2.1;  695.29;   -8.7;   67.17;   -5.1;  -13.4;-999;eor
